P_PARTKEY,P_NAME,P_MFGR,P_BRAND,P_TYPE,P_SIZE,P_CONTAINER,P_RETAILPRICE,P_COMMENT
197759,sandy red deep powder blanched,Manufacturer#4,Brand#43,LARGE ANODIZED TIN,50,WRAP PACK,1856.75, regular pa
17608,midnight spring blue lawn chartreuse,Manufacturer#4,Brand#44,PROMO ANODIZED TIN,15,LG DRUM,1525.6,yly regular dolph
17671,dark lawn khaki blanched frosted,Manufacturer#1,Brand#12,LARGE POLISHED STEEL,32,JUMBO DRUM,1588.67,lently reg
17801,firebrick azure magenta goldenrod wheat,Manufacturer#1,Brand#12,PROMO ANODIZED STEEL,49,WRAP BAG,1718.8,ticingly. furiou
198011,sienna plum goldenrod antique misty,Manufacturer#5,Brand#52,MEDIUM ANODIZED STEEL,46,SM PKG,1109.01,uctions use slyly s
149266,sandy puff cornflower khaki maroon,Manufacturer#3,Brand#31,STANDARD ANODIZED COPPER,15,MED BAG,1315.26,lyly. sly
149304,sienna red medium saddle light,Manufacturer#1,Brand#15,SMALL BURNISHED NICKEL,44,LG PKG,1353.3,cording to th
149448,linen wheat violet dodger khaki,Manufacturer#3,Brand#32,STANDARD BRUSHED COPPER,6,MED DRUM,1497.44,uiet foxe
149570,sky deep burnished yellow thistle,Manufacturer#1,Brand#11,SMALL ANODIZED TIN,42,SM DRUM,1619.57,le quickly unusua
149937,purple turquoise lavender lace khaki,Manufacturer#3,Brand#33,ECONOMY BRUSHED COPPER,13,SM BOX,1986.93,ss plat
150176,wheat sandy burlywood salmon ivory,Manufacturer#4,Brand#44,ECONOMY ANODIZED TIN,20,MED JAR,1226.17,onic deposits haggle
150213,yellow steel turquoise deep navajo,Manufacturer#2,Brand#21,LARGE ANODIZED STEEL,34,WRAP PACK,1263.21,s against the final
150224,goldenrod puff ivory black olive,Manufacturer#1,Brand#13,ECONOMY BRUSHED STEEL,50,WRAP CASE,1274.22,w around the de
150240,rose medium pale hot white,Manufacturer#1,Brand#13,SMALL BRUSHED TIN,45,SM PKG,1290.24,beans against the fur
150826,royal mint lace almond hot,Manufacturer#3,Brand#32,LARGE PLATED TIN,12,MED DRUM,1876.82,y silent
150893,violet navy burnished papaya olive,Manufacturer#5,Brand#54,PROMO PLATED BRASS,39,SM DRUM,1943.89,sleep carefull
151054,linen moccasin olive steel cyan,Manufacturer#4,Brand#44,STANDARD POLISHED TIN,31,WRAP PACK,1105.05,. quickly pending ins
151121,puff yellow pale orchid misty,Manufacturer#5,Brand#52,SMALL BRUSHED STEEL,30,WRAP PACK,1172.12,ions wake silent fra
151294,firebrick blue cyan white bisque,Manufacturer#2,Brand#22,PROMO BRUSHED TIN,31,LG CAN,1345.29,arefully regular idea
151346,coral spring magenta orchid moccasin,Manufacturer#4,Brand#45,SMALL BRUSHED TIN,34,JUMBO BOX,1397.34,ructions
151451,burnished pale blanched orchid dark,Manufacturer#1,Brand#11,MEDIUM BRUSHED STEEL,11,WRAP CASE,1502.45, haggle furious
151509,turquoise sienna antique dim thistle,Manufacturer#5,Brand#54,MEDIUM POLISHED STEEL,12,WRAP BOX,1560.5,ver final foxes 
151538,ghost antique magenta forest floral,Manufacturer#4,Brand#42,STANDARD BRUSHED STEEL,48,LG CASE,1589.53,ing accounts are af
151572,firebrick chiffon drab maroon goldenrod,Manufacturer#1,Brand#11,PROMO POLISHED NICKEL,32,SM PKG,1623.57,kly even accounts abo
151628,aquamarine frosted metallic grey tomato,Manufacturer#2,Brand#24,PROMO BRUSHED NICKEL,29,JUMBO CAN,1679.62,riously quick f
151800,yellow drab coral lemon frosted,Manufacturer#5,Brand#53,STANDARD POLISHED COPPER,35,SM BOX,1851.8,ronic deposits?
151827,powder blue orange grey smoke,Manufacturer#4,Brand#41,STANDARD PLATED STEEL,41,WRAP PACK,1878.82," regular,"
152225,dark hot green cornflower seashell,Manufacturer#2,Brand#25,MEDIUM ANODIZED BRASS,4,JUMBO BOX,1277.22,ly regular a
152312,mint frosted dodger white cyan,Manufacturer#2,Brand#21,ECONOMY POLISHED BRASS,27,MED CAN,1364.31, quiet deposit
152616,gainsboro red bisque saddle pink,Manufacturer#5,Brand#55,STANDARD BURNISHED STEEL,35,MED BAG,1668.61,gside of the quickly i
152636,papaya navy ivory maroon forest,Manufacturer#5,Brand#52,LARGE BRUSHED BRASS,39,LG PKG,1688.63,latelets. busy foxe
152848,pale grey white tomato puff,Manufacturer#4,Brand#42,SMALL BRUSHED NICKEL,29,MED DRUM,1900.84,. requests sleep sl
153012,indian hot beige gainsboro chocolate,Manufacturer#3,Brand#31,STANDARD BURNISHED TIN,42,MED JAR,1065.01,unts. carefully even
153207,deep coral seashell bisque orange,Manufacturer#2,Brand#25,SMALL BRUSHED STEEL,28,SM CASE,1260.2,ts. e
153282,hot lavender powder beige honeydew,Manufacturer#4,Brand#45,PROMO PLATED STEEL,48,WRAP PKG,1335.28,ains. slyly ir
153283,tomato steel orange firebrick sandy,Manufacturer#4,Brand#41,MEDIUM POLISHED NICKEL,15,WRAP PKG,1336.28,ously regular accoun
153284,lace lime dim ivory sandy,Manufacturer#2,Brand#21,MEDIUM BRUSHED COPPER,30,JUMBO DRUM,1337.28, express package
153318,linen purple almond sandy white,Manufacturer#5,Brand#55,MEDIUM ANODIZED STEEL,3,SM PACK,1371.31,r the 
153330,pink grey lemon burlywood dodger,Manufacturer#5,Brand#51,SMALL ANODIZED NICKEL,9,WRAP PKG,1383.33,o beans. blith
153359,maroon plum ivory thistle dark,Manufacturer#2,Brand#22,ECONOMY ANODIZED BRASS,8,LG CAN,1412.35, beans. silent the
153384,ghost navy deep coral orange,Manufacturer#5,Brand#53,PROMO ANODIZED STEEL,48,JUMBO PKG,1437.38,furiously ironic reque
153501,linen sky khaki rose hot,Manufacturer#1,Brand#13,PROMO PLATED COPPER,5,WRAP BAG,1554.5,. slyly 
153801,indian mint ghost pink coral,Manufacturer#3,Brand#33,PROMO BRUSHED NICKEL,35,WRAP BAG,1854.8,regular 
153949,cornflower tan khaki papaya sienna,Manufacturer#2,Brand#23,SMALL ANODIZED BRASS,40,WRAP PACK,2002.94, ironi
154079,frosted light smoke seashell violet,Manufacturer#5,Brand#52,PROMO ANODIZED BRASS,7,SM CASE,1133.07, accounts use th
154110,peru metallic tomato coral royal,Manufacturer#2,Brand#25,MEDIUM POLISHED STEEL,26,SM CASE,1164.11,ans. f
154118,dark azure misty black papaya,Manufacturer#4,Brand#45,SMALL POLISHED TIN,33,LG CAN,1172.11,fully bold instruct
154190,violet orchid burnished rose navajo,Manufacturer#3,Brand#31,ECONOMY BURNISHED STEEL,46,JUMBO BOX,1244.19,"tes. quiet, "
154287,ivory lavender lawn red peach,Manufacturer#4,Brand#45,ECONOMY BRUSHED COPPER,39,JUMBO BAG,1341.28,eodolites across the r
154414,salmon black smoke orchid maroon,Manufacturer#5,Brand#51,STANDARD BRUSHED COPPER,8,MED PKG,1468.41,truction
154734,coral midnight chocolate firebrick metallic,Manufacturer#1,Brand#14,MEDIUM BRUSHED STEEL,47,JUMBO CAN,1788.73,haggle carefu
154773,pink drab plum gainsboro sandy,Manufacturer#2,Brand#23,LARGE BRUSHED TIN,42,JUMBO BOX,1827.77,elets impress
154785,lime olive dark tomato cornflower,Manufacturer#3,Brand#35,STANDARD PLATED BRASS,29,LG DRUM,1839.78, acco
154837,dim chocolate dodger sky peach,Manufacturer#5,Brand#53,MEDIUM BURNISHED COPPER,49,SM JAR,1891.83,eposits. fur
155178,yellow royal black forest sienna,Manufacturer#2,Brand#21,SMALL BRUSHED TIN,7,JUMBO DRUM,1233.17,al excuses. 
155377,smoke snow lawn floral cream,Manufacturer#3,Brand#35,LARGE BURNISHED STEEL,45,LG BAG,1432.37,accounts. pe
155423,maroon orchid turquoise brown sienna,Manufacturer#5,Brand#55,MEDIUM BURNISHED BRASS,13,WRAP DRUM,1478.42,furiou
155427,honeydew chocolate black navajo aquamarine,Manufacturer#2,Brand#22,MEDIUM BRUSHED COPPER,47,LG DRUM,1482.42,ly bold packages a
155465,seashell chartreuse slate brown white,Manufacturer#3,Brand#34,MEDIUM POLISHED STEEL,12,WRAP JAR,1520.46,sly bold dep
155475,thistle purple navy cream cornflower,Manufacturer#4,Brand#41,STANDARD ANODIZED COPPER,37,LG BOX,1530.47,tes. fluffily fin
155629,pink spring smoke lemon tan,Manufacturer#4,Brand#43,PROMO PLATED TIN,50,MED BOX,1684.62,e bli
155694,violet blanched sky almond tan,Manufacturer#1,Brand#14,SMALL BURNISHED BRASS,42,SM CAN,1749.69, are against th
155701,tomato sandy pink dim aquamarine,Manufacturer#1,Brand#11,ECONOMY PLATED COPPER,36,SM PACK,1756.7,hely permanent accou
155804,steel floral seashell chocolate red,Manufacturer#2,Brand#23,PROMO BRUSHED COPPER,46,SM BOX,1859.8,hely u
155989,cornsilk slate snow olive navajo,Manufacturer#4,Brand#44,ECONOMY BURNISHED NICKEL,24,MED DRUM,2044.98,g ideas thrash car
156033,floral yellow midnight puff blanched,Manufacturer#2,Brand#24,STANDARD POLISHED BRASS,48,SM BOX,1089.03,t after the fina
156152,dim pink pale cornsilk violet,Manufacturer#1,Brand#13,ECONOMY POLISHED BRASS,38,MED BAG,1208.15,ctions us
156166,moccasin orchid mint medium black,Manufacturer#5,Brand#53,MEDIUM POLISHED COPPER,17,WRAP PKG,1222.16, furiously special de
156169,plum white sandy lavender smoke,Manufacturer#3,Brand#35,ECONOMY POLISHED NICKEL,48,JUMBO JAR,1225.16,inal brai
156486,frosted cornsilk thistle pale hot,Manufacturer#1,Brand#11,PROMO PLATED NICKEL,8,WRAP CAN,1542.48, of the blithe
156597,goldenrod aquamarine frosted cornflower coral,Manufacturer#2,Brand#21,SMALL PLATED COPPER,8,WRAP BAG,1653.59,osits run ironic foxe
156796,sienna blue cream chartreuse goldenrod,Manufacturer#4,Brand#42,ECONOMY BRUSHED STEEL,47,WRAP BOX,1852.79,y silent foxes ar
156914,lavender ivory deep aquamarine blanched,Manufacturer#5,Brand#53,SMALL POLISHED NICKEL,19,JUMBO CAN,1970.91,sleep. regula
157035,ivory orchid hot lace smoke,Manufacturer#5,Brand#54,MEDIUM POLISHED TIN,48,JUMBO JAR,1092.03,s haggle carefully.
157113,seashell slate metallic hot lavender,Manufacturer#2,Brand#21,STANDARD POLISHED COPPER,21,JUMBO PKG,1170.11,mong the final
157231,forest chocolate spring blue drab,Manufacturer#5,Brand#55,PROMO POLISHED BRASS,38,WRAP CAN,1288.23, regular
157294,metallic wheat chocolate floral cornsilk,Manufacturer#4,Brand#41,SMALL ANODIZED TIN,40,SM BOX,1351.29, requests. blit
157441,khaki violet chiffon lavender gainsboro,Manufacturer#3,Brand#35,MEDIUM PLATED TIN,43,JUMBO CAN,1498.44,y pendi
157522,ghost sky purple magenta maroon,Manufacturer#4,Brand#43,LARGE PLATED STEEL,14,WRAP DRUM,1579.52,c excuses. fu
157686,khaki smoke pale violet maroon,Manufacturer#5,Brand#51,LARGE BURNISHED BRASS,39,JUMBO CASE,1743.68,foxes detect 
157793,lime brown tomato azure almond,Manufacturer#3,Brand#35,STANDARD BURNISHED STEEL,6,LG CAN,1850.79,wake alongside of the 
157836,medium lawn tan orange almond,Manufacturer#2,Brand#24,PROMO POLISHED STEEL,9,MED CAN,1893.83,nt pinto beans. care
157848,orange snow metallic tomato frosted,Manufacturer#4,Brand#43,MEDIUM ANODIZED COPPER,49,MED DRUM,1905.84,arefully ironic reques
158028,frosted hot floral chartreuse metallic,Manufacturer#2,Brand#22,MEDIUM POLISHED TIN,36,MED CAN,1086.02,ts nag
158202,orange lawn pink beige hot,Manufacturer#4,Brand#43,ECONOMY BURNISHED BRASS,33,LG CAN,1260.2,le blit
158422,blue lime lace coral peach,Manufacturer#1,Brand#11,SMALL BURNISHED BRASS,31,SM BAG,1480.42,y. blithely eve
158529,purple bisque chocolate pink maroon,Manufacturer#5,Brand#53,SMALL BURNISHED COPPER,6,MED BOX,1587.52,hely above the 
158622,rosy orchid antique cream saddle,Manufacturer#2,Brand#22,PROMO PLATED BRASS,14,MED CASE,1680.62,oxes wake
158631,metallic moccasin lemon peru olive,Manufacturer#2,Brand#21,SMALL BURNISHED STEEL,16,LG CASE,1689.63,ar accounts. s
158757,mint metallic thistle royal red,Manufacturer#5,Brand#51,ECONOMY BURNISHED STEEL,7,WRAP CAN,1815.75,ally unusual pac
158815,burnished lime rosy burlywood olive,Manufacturer#4,Brand#44,LARGE ANODIZED TIN,11,JUMBO PKG,1873.81,xcuses. fluffi
158905,cornflower hot coral metallic blanched,Manufacturer#2,Brand#21,PROMO ANODIZED COPPER,6,SM BAG,1963.9,rmanent
158917,blanched magenta floral turquoise dark,Manufacturer#2,Brand#22,SMALL BURNISHED COPPER,13,WRAP BAG,1975.91,ld have to detect fin
159021,chiffon navajo hot honeydew magenta,Manufacturer#4,Brand#43,MEDIUM BURNISHED COPPER,48,JUMBO BOX,1080.02,en accoun
159161,wheat yellow ivory indian linen,Manufacturer#4,Brand#45,ECONOMY POLISHED TIN,5,JUMBO CASE,1220.16,ully excuses. blithel
159359,purple white lace gainsboro saddle,Manufacturer#5,Brand#54,SMALL BURNISHED STEEL,27,LG CAN,1418.35,r foxes. carefully si
159424,blue pink lavender purple dodger,Manufacturer#4,Brand#41,PROMO BURNISHED TIN,5,SM BAG,1483.42,quiet accounts
159552,dodger salmon red steel yellow,Manufacturer#5,Brand#55,PROMO PLATED COPPER,17,WRAP DRUM,1611.55,accounts may nag.
159765,steel wheat snow medium white,Manufacturer#2,Brand#24,LARGE BURNISHED STEEL,7,SM PACK,1824.76,bt furiously after the
159777,chiffon ghost turquoise beige cyan,Manufacturer#3,Brand#35,ECONOMY POLISHED BRASS,19,LG DRUM,1836.77,about the bravely pe
159807,honeydew dark yellow goldenrod peach,Manufacturer#1,Brand#11,STANDARD PLATED COPPER,2,SM CAN,1866.8,ully blithely expre
159891,antique peach plum cornflower ivory,Manufacturer#3,Brand#31,STANDARD BURNISHED COPPER,30,SM PKG,1950.89,ironic foxes 
20040,royal lawn pink tan burlywood,Manufacturer#3,Brand#32,PROMO BURNISHED NICKEL,3,LG BAG,960.04, thrash. sheaves slee
20066,rose drab maroon steel goldenrod,Manufacturer#4,Brand#41,LARGE POLISHED NICKEL,47,MED PACK,986.06, toward the pendi
20154,tomato light black peach azure,Manufacturer#5,Brand#52,SMALL POLISHED NICKEL,37,LG JAR,1074.15, final
20221,gainsboro blush ghost frosted metallic,Manufacturer#4,Brand#43,SMALL POLISHED NICKEL,43,JUMBO PKG,1141.22,pendin
20333,moccasin blanched floral lace pink,Manufacturer#2,Brand#25,LARGE BRUSHED TIN,44,WRAP JAR,1253.33,ccording to the c
20509,violet chartreuse honeydew metallic black,Manufacturer#2,Brand#24,SMALL PLATED BRASS,47,MED DRUM,1429.5,deas are fluffil
20604,light firebrick green cornsilk red,Manufacturer#3,Brand#31,STANDARD PLATED STEEL,38,MED DRUM,1524.6, ideas around 
20675,firebrick burnished misty cyan deep,Manufacturer#4,Brand#45,PROMO BRUSHED BRASS,34,JUMBO CASE,1595.67,believe blithely. s
20709,purple wheat cream cornsilk bisque,Manufacturer#5,Brand#52,MEDIUM POLISHED BRASS,9,JUMBO PACK,1629.7,ickly sin
20727,gainsboro drab grey cornsilk midnight,Manufacturer#4,Brand#41,LARGE PLATED COPPER,8,LG DRUM,1647.72,ing dolphins are aroun
20839,thistle almond purple seashell blush,Manufacturer#1,Brand#12,LARGE BRUSHED COPPER,40,JUMBO PACK,1759.83,lyly al
20878,puff sky dodger beige magenta,Manufacturer#1,Brand#13,LARGE ANODIZED BRASS,49,MED CASE,1798.87,ounts. special theod
20964,magenta azure frosted medium slate,Manufacturer#4,Brand#42,ECONOMY BRUSHED TIN,1,MED PKG,1884.96,ng deposits x-ray
21246,bisque dodger brown antique pink,Manufacturer#3,Brand#31,STANDARD PLATED NICKEL,14,MED PKG,1167.24,quests cajole. f
21295,coral spring cyan wheat honeydew,Manufacturer#3,Brand#33,SMALL BURNISHED BRASS,9,SM CASE,1216.29,ges. blithely fi
21334,puff magenta wheat drab frosted,Manufacturer#2,Brand#21,STANDARD ANODIZED NICKEL,4,WRAP PACK,1255.33,quests. 
21341,navy aquamarine tomato lavender burnished,Manufacturer#3,Brand#34,PROMO PLATED STEEL,35,MED PKG,1262.34,"regular, bold depos"
21369,dim navajo smoke peach cornsilk,Manufacturer#3,Brand#33,SMALL BRUSHED STEEL,8,LG PKG,1290.36,lets? i
21492,firebrick navy mint violet metallic,Manufacturer#3,Brand#34,LARGE BURNISHED TIN,49,LG JAR,1413.49,lly regular depos
21981,chiffon rose azure purple smoke,Manufacturer#5,Brand#51,MEDIUM BRUSHED COPPER,22,MED PACK,1902.98,lithely unusual packa
22222,cornsilk violet spring orchid seashell,Manufacturer#2,Brand#21,PROMO PLATED BRASS,34,MED PKG,1144.22, instructions 
22258,almond peach orange azure sandy,Manufacturer#2,Brand#21,STANDARD PLATED NICKEL,25,JUMBO CASE,1180.25,sits wake
22282,chartreuse blue almond ghost dodger,Manufacturer#2,Brand#25,MEDIUM BRUSHED TIN,47,LG PKG,1204.28,ons aff
22334,pale cream turquoise dodger forest,Manufacturer#5,Brand#54,MEDIUM POLISHED BRASS,8,JUMBO BAG,1256.33,accounts. fina
22576,purple grey tan dark turquoise,Manufacturer#3,Brand#35,LARGE ANODIZED BRASS,6,JUMBO PACK,1498.57,cuses.
22792,plum snow grey floral honeydew,Manufacturer#2,Brand#24,ECONOMY BURNISHED NICKEL,21,SM BOX,1714.79,cial deposit
22797,mint white cyan lime brown,Manufacturer#4,Brand#45,MEDIUM ANODIZED NICKEL,41,WRAP BOX,1719.79,ites 
22952,gainsboro rosy lemon smoke slate,Manufacturer#1,Brand#13,LARGE POLISHED COPPER,44,JUMBO JAR,1874.95,its boost quic
23008,pale midnight aquamarine firebrick navy,Manufacturer#2,Brand#21,SMALL BURNISHED STEEL,42,SM CASE,931,olites against the
23113,royal rose lime coral almond,Manufacturer#3,Brand#34,PROMO BURNISHED COPPER,50,JUMBO CAN,1036.11,"latelets. regular, "
23318,grey olive gainsboro brown chartreuse,Manufacturer#5,Brand#53,ECONOMY ANODIZED STEEL,22,SM PKG,1241.31,tions. pinto beans r
23352,thistle orchid plum magenta coral,Manufacturer#1,Brand#12,PROMO BRUSHED BRASS,34,JUMBO PKG,1275.35,accounts. packa
23364,thistle sienna seashell violet lemon,Manufacturer#3,Brand#31,MEDIUM BRUSHED STEEL,9,MED PKG,1287.36,ng accounts dete
23421,cyan peach tan gainsboro grey,Manufacturer#5,Brand#54,STANDARD POLISHED COPPER,26,WRAP JAR,1344.42,ckages are car
23586,antique cornflower steel puff pale,Manufacturer#2,Brand#22,PROMO ANODIZED BRASS,24,LG CASE,1509.58,. special pack
23777,ivory lawn bisque saddle plum,Manufacturer#1,Brand#15,PROMO BURNISHED NICKEL,7,JUMBO JAR,1700.77, ironic deposits
24484,bisque almond navajo sandy drab,Manufacturer#1,Brand#12,STANDARD ANODIZED TIN,50,MED BAG,1408.48, slyl
24521,sky black wheat misty burlywood,Manufacturer#2,Brand#21,ECONOMY ANODIZED BRASS,24,SM PACK,1445.52,ole blithely. car
24742,turquoise olive rose lime beige,Manufacturer#5,Brand#55,ECONOMY BURNISHED TIN,39,WRAP CASE,1666.74,luffily unusual fo
24818,maroon light cyan saddle dark,Manufacturer#1,Brand#11,ECONOMY POLISHED COPPER,40,MED BAG,1742.81,ts hag
24995,dark moccasin dodger linen frosted,Manufacturer#4,Brand#45,ECONOMY PLATED TIN,47,WRAP CASE,1919.99, even deposits ha
25052,spring coral hot bisque azure,Manufacturer#2,Brand#25,PROMO POLISHED COPPER,4,WRAP CASE,977.05,telets cajole i
25084,dodger tan papaya pink drab,Manufacturer#1,Brand#12,MEDIUM PLATED TIN,37,LG PACK,1009.08, fluffily special
25185,burlywood mint maroon almond green,Manufacturer#2,Brand#24,MEDIUM BRUSHED BRASS,8,LG CAN,1110.18,ic accounts. accounts
25234,cornsilk chocolate royal bisque burlywood,Manufacturer#2,Brand#21,ECONOMY BRUSHED BRASS,31,LG JAR,1159.23,ans aff
25274,saddle midnight lawn hot wheat,Manufacturer#1,Brand#11,STANDARD PLATED COPPER,47,MED BAG,1199.27, ideas sleep bold re
25281,lace deep cornflower rose dodger,Manufacturer#3,Brand#32,LARGE POLISHED NICKEL,11,SM JAR,1206.28,instruc
25566,burlywood cream rose frosted grey,Manufacturer#2,Brand#23,STANDARD ANODIZED BRASS,2,SM PACK,1491.56,the even depos
25568,purple linen sienna lime thistle,Manufacturer#1,Brand#12,ECONOMY PLATED TIN,24,JUMBO CASE,1493.56,sits cajol
25616,plum almond orchid ivory midnight,Manufacturer#3,Brand#31,STANDARD BRUSHED COPPER,4,JUMBO BOX,1541.61,arefully car
25631,goldenrod sandy cyan pink tan,Manufacturer#2,Brand#22,PROMO BRUSHED NICKEL,1,MED PKG,1556.63,; slyly
25828,steel goldenrod dodger cream lime,Manufacturer#5,Brand#52,MEDIUM POLISHED NICKEL,4,JUMBO PACK,1753.82,in across th
26117,green puff medium smoke wheat,Manufacturer#3,Brand#34,STANDARD BRUSHED COPPER,8,SM CASE,1043.11,quickly pen
26182,papaya peru khaki rose olive,Manufacturer#4,Brand#42,SMALL BRUSHED STEEL,16,JUMBO DRUM,1108.18,se carefull
26214,saddle drab khaki chocolate indian,Manufacturer#3,Brand#31,STANDARD BURNISHED STEEL,20,LG BOX,1140.21,le requests. fin
26227,cream lawn lemon pink burnished,Manufacturer#5,Brand#52,ECONOMY PLATED NICKEL,31,WRAP BAG,1153.22,s according to the f
26308,linen pink olive white metallic,Manufacturer#5,Brand#52,LARGE ANODIZED BRASS,40,JUMBO DRUM,1234.3,es above 
26474,puff blush sandy khaki almond,Manufacturer#2,Brand#25,MEDIUM BURNISHED BRASS,7,MED JAR,1400.47,ly ironic 
26504,burnished violet metallic blanched frosted,Manufacturer#1,Brand#12,LARGE PLATED TIN,4,MED BOX,1430.5,e ironically regul
26522,lime dim misty moccasin seashell,Manufacturer#1,Brand#14,STANDARD BURNISHED COPPER,4,JUMBO PACK,1448.52," unusual, unusual d"
26556,lemon plum turquoise navajo aquamarine,Manufacturer#1,Brand#12,LARGE ANODIZED COPPER,10,JUMBO DRUM,1482.55,ar dep
26643,pale cornsilk olive papaya light,Manufacturer#4,Brand#45,PROMO POLISHED BRASS,50,LG PACK,1569.64,le evenly across t
26647,ghost sky navajo orchid bisque,Manufacturer#3,Brand#33,ECONOMY PLATED COPPER,19,LG JAR,1573.64,final ac
26714,drab antique white thistle grey,Manufacturer#3,Brand#31,LARGE BRUSHED BRASS,8,WRAP CAN,1640.71, are fluf
26762,firebrick sky linen lace mint,Manufacturer#3,Brand#31,MEDIUM POLISHED STEEL,46,JUMBO DRUM,1688.76,y special 
26785,saddle dim almond deep olive,Manufacturer#5,Brand#52,ECONOMY BURNISHED STEEL,44,LG CASE,1711.78,counts nag. furious
